stem_id	kms_Alphabet	kms_page	kms_entry_no	stem_form	stem_homonymID	stem_DE	stem_EN	stem_IDN	stem_formVarian	stem_variant_DE	stem_variant_EN	stem_variant_IDN	stem_dialectVariant	stem_etymological_form	stem_etym_form_German	stem_etymological_language_donor	stem_loanword_form	stem_loanword_language_donor	stem_source_form	stem_source_form_homonymID	stem_remark_DE	stem_remark_EN	stem_remark_IDN	stem_crossref_DE	stem_crossref_EN	stem_crossref_IDN
11_1687148952	o	221	13	omõ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1687149665	o	221	14	õmõ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1687149729	o	222	1	eõmõhĩ	NA	Bambus	bamboo	bambu	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	s e[ˀ]abeha ; H88:276 mohoi 'ML bamboe telang'	see e[ˀ]abeha ; H88:276 mohoi 'ML bamboe telang'	lihat e[ˀ]abeha ; H88:276 mohoi 'ML bamboe telang'
11_1687149795	o	222	2	ˀõmõĩ	NA	fallen, untergehen	fall , perish	jatuh , binasa/musnah	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	G69	NA	NA
11_1687149856	o	222	3	õnãnõ	NA	NA	NA	NA	ənãnõ	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1687150212	o	222	4	õnẽkã	NA	NA	NA	NA	ˀũnĩkã	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1687150304	o	222	5	eonẽkẽ	NA	aus Rotan geflochtene Schale, die als Essensbehälter diente	rattan braided bowl that served as a food container	mangkuk anyaman rotan yang berfungsi sebagai wadah makanan	eˀũnẽkẽ	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1687150375	o	222	6	ˀõnĩ	NA	schau rückwärts, sieh dich umǃ	Look back , look aroundǃ	Lihatlah ke belakang, lihatlah ke sekeliling	ˀũnĩ ; ˀuni	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1687150644	o	222	7	ˀõnõ	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	s ˀõˀõnõ	see ˀõˀõnõ	lihat ˀõˀõnõ
11_1687150705	o	222	8	eˀõnõ	2	Baumart	Tree species	Spesies pohon	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	MKB aro	MKB aro	MKB aro	DEC 1432 Ficus sp.div., Feigenbaum	DEC 1432 Ficus sp.div. , fig tree	DEC 1432 Ficus sp.div., pohon ara
11_1687833979	o	223	1	õnõã	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1687834090	o	223	2	eõnõnĩ	NA	großer Korb zum Aufbewahren von zubereiteten Lebensmitteln, Früchten usw	Large basket for storing prepared foods , fruits , etc.	Keranjang besar untuk menyimpan makanan siap saji, buah-buahan, dll.	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	H16 èononie 'een rottansoort'	H16 èononie 'a type of rattan'	H16 èononie 'sejenis rotan'
11_1687834145	o	223	3	eˀõnõˀõnõ	NA	Kniekehle	back of the knee	bagian belakang lutut	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	Sim koroᵈ	Sim koroᵈ	Sim koroᵈ	NA	NA	NA
11_1687834265	o	223	4	ˀõnõpṼ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	s ˀõnõpã ; ˀõnõpĩ	see ˀõnõpã ; ˀõnõpĩ	lihat ˀõnõpã ; ˀõnõpĩ
11_1687834486	o	223	5	ˀõnõpã	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1687834571	o	223	6	ˀõnõpĩ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1687834670	o	223	7	onũ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	vgl PAN bətu	compare PAN bətu	bandingkan dengan PAN bətu
11_1687834759	o	223	8	ˀoˀo	1	du, dich	you , yourself	Anda, diri Anda sendiri	NA	NA	NA	NA	NA	i-kaSu	NA	11	NULL	NULL	NA	NA	NA	NA	NA	§ 14	NA	NA
11_1687835014	o	223	9	ˀoˀo	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	s ˀaˀa ; ˀaˀo	see ˀaˀa ; ˀaˀo	lihat ˀaˀa; ˀaˀo
11_1687835114	o	223	10	õˀõ	NA	ja	Yes	Ya	?ee ; ˀõõ	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1687835337	o	223	11	ˀõˀõ	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1687835558	o	223	12	ˀõˀõ	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1687835647	o	223	13	eˀõˀõ ukahãõ	NA	Nacken	neck	leher	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	ˀõˀõ ?	2	NA	NA	NA	NA	NA	NA
11_1687835961	o	224	1	ˀõˀõã	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	ˀõã	NA	NA	NA	NA	NA	NA	NA
11_1687836145	o	224	2	ˀoˀóba·ˀa:i	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1687836449	o	224	3	ˀoˀoba	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	ˀoba	NA	NA	NA	NA	NA	NA	NA
11_1687836553	o	224	4	ˀoˀobadi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1687837045	o	224	5	ˀoˀobo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	ˀobo	2	NA	NA	NA	NA	NA	NA
11_1687837733	o	224	6	ˀoˀoboi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	ˀoboi < ˀobo²	NA	NA	NA	NA	NA	NA	NA
11_1687844693	o	225	1	ˀoˀobu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	ˀobu	NA	NA	NA	NA	NA	NA	NA
11_1687844899	o	225	2	ˀoˀoká·ha:i	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	ˀokaha:i	NA	NA	NA	NA	NA	NA	NA
11_1687845183	o	225	3	ˀoˀoki	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	ˀoki	2	NA	NA	NA	NA	NA	NA
11_1687845258	o	225	4	ˀõˀõnĩ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1687845534	o	225	5	ˀõˀõnõ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	ˀõnõ	1	NA	NA	NA	NA	NA	NA
11_1687845679	o	225	6	ˀõˀõˀõ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	ˀõˀõ ; ˀãˀõ	NA	NA	NA	NA	NA	NA	NA
11_1687845952	o	226	1	ˀoˀóˀo:i	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1687846046	o	226	2	oˀo:ui	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	ˀo:ui?	NA	NA	NA	NA	NA	NA	NA
11_1687846147	o	226	3	opa	NA	NA	NA	NA	NA	NA	NA	NA	NA	xəmpat	NA	10	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1687846237	o	226	4	eˀopa	NA	Kürbisart	Pumpkin type	Jenis labu	eˀoopa	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	H16 èopa 'kalebas'	H16 èopa 'gourd'	H16 èopa 'labu'
11_1687846631	o	226	5	[ˀ]opahã:ĩã	NA	Sippengemeinschaft, die aus zwei Zweigclans eines Hauptclans oder Angehörigen zweier Hauptclans besteht ; ein mir Nahestehender	Clan community consisting of two branch clans of a main clan or members of two main clans ; a close relative	Komunitas klan yang terdiri dari dua klan cabang dari klan utama atau anggota dari dua klan utama; kerabat dekat	ˀopaheiya	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	s nõpai, ˀopoi ; G39: ; IXz1-4: Mit opahã:ĩã wurde die Gemeinschaft bezeichnet, die aus den Angehörigen zweier Hauptsippen bestand. Die Angehörigen einer Dorfgemeinschaft waren durch Wechselheiraten miteinander verbunden. Sie redeten sich mit eparopahai ""Geschwister""an ; H16 opahie(j)aka 'soekoe stam' ; Vgl ãhai	see nõpai , ˀopoi ; G39: ; IXz1-4: With opahã:ĩã the community was designated , which consisted of the members of two main clans. The members of a village community were connected through intermarriages. They addressed each other as eparopahai ""siblings"" ; H16 opahie(j)aka 'soekoe stam' ; compare ãhai	lihat nõpai , ˀopoi ; G39: ; IXz1-4: Dengan opahã:ĩã, komunitas ditentukan , yang terdiri dari anggota dua klan utama. Para anggota sebuah komunitas desa dihubungkan melalui perkawinan. Mereka memanggil satu sama lain dengan sebutan eparopahai 'saudara kandung' ; H16 opahie(j) alias 'soekoe stam' ; bandingkan ãhai
11_1687846678	o	226	6	ˀopaheiya	NA	NA	NA	NA	[ˀ]opahã:ĩã	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1687846777	o	226	7	õpãnĩ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1687846853	o	226	8	[ˀ]ope	NA	NA	NA	NA	ˀoope	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1687847211	o	226	9	[ˀ]oope	1	NA	NA	NA	ˀope	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1687847448	o	226	10	[ˀ]oope	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1688355508	o	227	1	ˀopeka	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1688355723	o	227	2	ˀopekáˀa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1688355845	o	227	3	ˀopeki	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1688355881	o	227	4	eˀopəháha udopo	NA	Grube in der Erde	pit in the ground	lubang di tanah	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1688356130	o	227	5	ˀopəhəa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	puho?	NA	NA	NA	NA	NA	NA	NA
11_1688356326	o	227	6	ˀõpõ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1688356402	o	227	7	ˀopohəa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1688356454	o	227	8	opoho	NA	weiland	once/a while ago	sekali / beberapa waktu yang lalu	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1688356531	o	227	9	ˀopoho	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	puho?	NA	NA	NA	NA	NA	NA	NA
11_1688356952	o	228	1	ˀopoho	2 (=1?)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1688357089	o	228	2	ˀopohodi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1688357178	o	228	3	opoi	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1688357328	o	228	4	eopoi	2	(Blatt)Unterlage (fürs Essen)	(leaf) mat (for eating)	tikar (daun) (untuk makan)	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1688357508	o	228	5	ˀopoi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	s [ˀ]opahã:ĩã	see [ˀ]opahã:ĩã	lihat [ˀ] opahã:ĩã
11_1688357596	o	228	6	eopó:uda	NA	Kleiderstoff, Tuch	Clothing material , cloth	Bahan pakaian, kain	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	128z30: Kleid	128z30: dress	128z30: pakaian
11_1688357657	o	228	7	eõpũ	NA	Grasart	Grass type	Jenis rumput	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	H88:276 èofoe 'rumput manis'	H88:276 èofoe 'rumput manis'	H88:276 èofoe 'rumput manis'
11_1688357776	o	228	8	eˀoráe	NA	Rotankorb zum Transport von Nahrungsmitteln	rattan basket for transporting food	keranjang rotan untuk mengangkut makanan	eorai	NA	NA	NA	NA	kuday	NA	10	NULL	NULL	NA	NA	Sim kudae	Sim kudae	Sim kudae	MOD 121: orái	MOD 121: orái	MOD 121: orái
11_1688357904	o	228	9	eˀoraha:uda	NA	das Gras	the grass	rumput	eˀoaha:əda ; eoaha:uda	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1688358069	o	228	10	eorai	NA	aus Rotan geflochtener Korb	basket woven from rattan	keranjang yang dianyam dari rotan	eˀorae	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	XIz32f: die aus Rotan gefloctenen großen Körbe (eorai) mit Griffen dienten zum Transport von Lebensmitteln	XIz32f: the large baskets (eorai) made of woven rattan with handles were used to transport food	XIz32f: keranjang besar (eorai), yang terbuat dari anyaman rotan dengan gagang, digunakan untuk mengangkut makanan
11_1688358148	o	228	11	ˀore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1688358189	o	228	12	eoˀori	NA	Stirnband	Headband	Ikat kepala	eoˀodi	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1688358696	o	228	13	oro	1	NA	NA	NA	horo	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1688358864	o	228	14	eoro	2	Fischart	Fish species	Spesies ikan	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	ML todak ; Schwertfisch, Tylosurus spp.?	ML todak ; Swordfish , Tylosurus spp.?	ML todak; Ikan pedang , Tylosurus spp.?	NA	NA	NA
9_1684986164	o	229	1	eorohéi	NA	Flurbalken des Hauses	floor beams of the house	balok lantai rumah	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	H16 èodohèie 'de balken die dienen om daarop zolder of vloer te leggen'	H16 èodohèie 'the beams that serve to lay the attic or floor on them'	H16 èodohèie 'balok yang berfungsi untuk meletakkan loteng atau lantai di atasnya'
9_1684986561	o	229	2	eoromẽẽ	NA	Schlucht	canyon	ngarai	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
9_1684986847	o	229	3	eoromẽã uboo	NA	Gebirgsbach (auf Enggano??)	Mountain stream (on Enggano??)	Aliran pegunungan (di Enggano??)	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
9_1684987092	o	229	4	eoroya	NA	faserige Schale der Kokosnuß	fibrous husk of coconut	sabut kelapa berserat	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
9_1684987180	o	229	5	ˀou	1	jaǃ	yes	ya	ˀõõ¹	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
9_1684987306	o	229	6	ˀou	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
9_1684987479	o	229	7	eˀóu	3	Baumart mit eßbaren Früchten	Tree species with eadible fruits	Spesies pohon dengan buah yang dapat dimakan	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	Pangium edule, DEC 2575	Pangium edule , DEC 2575	Pangium edule, DEC 2575
9_1684987564	o	229	8	ˀo:ui	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	> oˀo:ui?	NA	NA	NA	NA	NA	NA	NA
9_1684987694	o	229	9	ˀoyo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
12_1685075532	p	149	5	epiəpiə	NA	Wade, Unterschenkel	calf , lower leg	betis, kaki bagian bawah	epĩõpĩõ	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	Oǃ	Oral!	Oral!	NA	NA	NA
9_1684987873	p	229	1	p(a)-	NA	Bestandteil des Präfixes des Nomen causativum mit kip(a)-	Component of the prefix of the noun causativum with kip(a)-	Bagian dari awalan kata benda kausatif dengan kip(a)-	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	§ 39,50d	NA	NA
9_1684988081	p	229	2	pa- + Verbalstamm + -()i	NA	bezeichnet Verstärkung oder Mehrzahl	denotes reinforcement or plural	menunjukkan penekanan atau bentuk jamak	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	§ 52b	NA	NA
9_1684988334	p	229	3	epãã	1	Kamm (Bananen)	Comb (bananas)	Sisir (pisang)	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	hilfszälwort, § 34b	auxiliary count word , § 34b	kata bantu bilangan/numeralia , § 34b
9_1684988647	p	229	4	epãã	2	Backenzahn	molar tooth	gigi geraham	NA	NA	NA	NA	NA	baReqaŋ	NA	10	NULL	NULL	NA	NA	Sim baŋan	Sim baŋan	Sim baŋan	NA	NA	NA
9_1685070678	p	229	5	epãã	3	Seite, Teil	side , part	sisi, bagian	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
9_1685070791	p	229	6	paˀa	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
9_1685071012	p	229	7	paˀa	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
9_1685071128	p	230	1	pãˀã	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
9_1685071244	p	230	2	paˀa:iˀio	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
9_1685071580	p	230	3	paˀa:ixi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
9_1685071658	p	230	4	pãˀãpãˀã	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
9_1685071959	p	230	5	paˀãũ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	ˀãũ	NA	NA	NA	NA	NA	NA	NA
9_1685072100	p	230	6	pãˀã:ũ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
9_1685072125	p	230	7	Paˀa:udiki	NA	Männername	Male name	Nama laki-laki	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
9_1685072405	p	230	8	paˀã:ũˀũ	NA	paarweise gegeneinander gelegt	paired against each other	dipasangkan satu sama lain	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
9_1685072490	p	230	9	paˀã́:ṹˀũõ	NA	vorsichtig, sorgfältig, behutsam, genau	cautious , carefully , gently , exactly	cermat, teliti, hati-hati, tepat	pará:úˀũõ	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
9_1685072549	p	230	10	pabaha:eba	NA	abends	in the evening	di malam hari	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	baha:eba	NA	NA	NA	NA	NA	NA	NA
9_1685072592	p	230	11	epada	NA	Placenta, Nachgeburt	Placenta , post -birth	Plasenta, pasca kelahiran	epado ; epade ; epara	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
9_1685073208	p	231	1	padabəˀa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	dabəˀa	NA	NA	NA	NA	vgl debəˀa	compare debəˀa	bandingkan debəˀa
9_1685073232	p	231	2	padaˀekoi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	ˀekoi	NA	NA	NA	NA	NA	NA	NA
9_1685073588	p	231	3	paday[a]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
9_1685073704	p	231	4	epade	NA	Nachgeburt, Placenta	post-birth , placenta	pasca kelahiran, plasenta	epado	NA	NA	NA	(DIA) epado	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	H16 èpalè 'zoowel nageboorte als het bloedstremsel, dat na de geboorte volgt'	H16 èpalè 'afterbirth as well as the blood clot that follows birth'	H16 èpalè 'setelah melahirkan dan juga gumpalan darah yang terjadi setelah kelahiran'
9_1685073783	p	231	5	padi	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
9_1685074002	p	231	6	padi	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
9_1685074051	p	231	7	padi	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
9_1685074097	p	231	8	padi	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
9_1685074138	p	231	9	epadii	NA	Reis	rice	beras	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
9_1685074199	p	231	10	padiˀi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
9_1685074368	p	231	11	epadikóho:i	NA	Ohrschmuck	Earrings	Anting-anting	eparikóho:i	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	s IXz21f, 34ff und MOD fig.2 auf S.76, tav.XX auf S.217	see IXz21f , 34ff and MOD fig.2 on p.76 , table XX on p.217	lihat IXz21f, 34ff dan MOD Gambar 2 di halaman 76, Tabel XX di halaman 217
9_1685075369	p	232	1	padíˀo	1	NA	NA	NA	paríˀo ; palíˀo	NA	NA	NA	paríˀo ; palíˀo (DIA)	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
9_1685075399	p	232	2	padiˀo	2 (=1?)	behandeln, heilen	Treat , heal	Mengobati, menyembuhkan	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
9_1685075526	p	232	3	epadipopo	NA	Kaneelbaum (Canella alba/Winterana oder Cinnamomum zeylanicum Nees?)	Kaneelbaum (Canella Alba/Winterana or Cinnamomum Zeylanicum Nees?)	Kaneelbaum (Canella Alba/Winterana atau Cinnamomum Zeylanicum Nees?)	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	vgl eparipupu	compare eparipupu	bandingkan eparipupu
9_1685080630	p	232	4	epado	1	Placenta, Nachgeburt	Placenta , post -birth	Plasenta, pasca kelahiran	epada ; epade ; epara	NA	NA	NA	NA	banua 'Land?' (PAN); bano (Sim)	NA	10	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
9_1685080991	p	232	5	pado	NA	NA	NA	NA	NA	NA	NA	NA	NA	pagəR? (PMP) ; baleŋ (Bugi)	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
9_1685081071	p	232	6	padoˀa	NA	NA	NA	NA	paroˀa:	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
9_1685081159	p	232	7	padóˀoa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
9_1685081484	p	232	8	padudu	NA	NA	NA	NA	parudu ; paruru	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	dudu	NA	NA	NA	NA	NA	NA	NA
9_1685205468	p	233	1	epae	NA	Kind	child	anak	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
9_1685205532	p	233	2	epáˀe	NA	Rotanart; Kokosraspel aus Rotan	rattan type ; coconut grater made of rattan	jenis rotan; parutan kelapa yang terbuat dari rotan	eiˀĩ́ã	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
9_1685205702	p	233	3	pa:eho	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	eho	NA	NA	NA	NA	NA	NA	NA
