"caid";"modul";"user_id";"dateaccess";"dateacess_end";"ipaddress";"browser";"os"
"id";"kms_Alphabet";"kms_Stem";"kms_stem_homonymID";"kms_stem_remarks_optional";"kms_stem_variant";"kms_stem_dialect_variant";"kms_stem_source_form";"kms_sourceForm_homonymID";"kms_stem_etym_lang";"kms_stem_etym_form";"kms_stem_etym_German";"kms_stem_crossRef";"kms_stem_German";"kms_stem_English";"kms_stem_German_crossRef";"kms_stem_loanword_lang";"kms_stem_loanword_form";"kms_examples";"kms_examples_variant";"kms_examples_German";"kms_examples_German_crossRef";"kms_examples_English";"kms_example_etym_lang";"kms_example_etym_form";"kms_stem_page"
"1";"a";"b";;;;;;;;;;;;;;;;;;;;;;;"0"
"2";"aa";"bb";;;;;;;;;;;;;;;;;;;;;;;"0"
"sw_id";"sw_name"
"1";"AR (Arabic)"
"2";"BAR (Bare`e [Austronesian, Sulawesi])"
"3";"BI (Bahasa Indonesia)"
"4";"Bugi (Buginese [Austronesian, Sulawesi])"
"5";"MKB (Minangkabau [Austronesian, Sumatra])"
"6";"ML (Malay [now BI])"
"7";"Mtw (Mentawai [Austronesian])"
"9";"NL (Dutch)"
"10";"PAN (Proto-Austronesian)"
"11";"PMP (Proto-Malayo-Polynesian)"
"12";"POC (Proto-Oceanic)"
"13";"Sd (Sundanese [Austronesian, Java])"
"14";"Sich (Sichule [Austronesian, Sumatra])"
"15";"Sim (Simalur [Austronesian])"
"16";"SMtw (Sudmentawai [South Mentawai])"
"17";"UAN (Proto-Austronesian)"
"47";"PAN"
"50";"MKB "
"51";"MKB"
"52";"Nias"
"53";"SMtw"
"54";"NJV"
"stem_id";"kms_Alphabet";"kms_page";"kms_entry_no";"stem_form";"stem_GermanTranslation";"stem_homonymID";"stem_formVarian";"stem_GermanTranslationVariant";"stem_dialectVariant";"stem_etymological_form";"stem_etymological_language_donor";"stem_loanword_form";"stem_loanword_language_donor";"stem_source_form";"stem_source_form_homonymID";"stem_crossref";"stem_remark";"stem_complete";"create_by";"cerate_date";"update_by";"update_date";"used_time"
"19_1685198085_7";"19_1685198085";"ʔika kipaDudukia hii ekaka eʔana ";"wir werden dauernd mit jenen Leuten streiten ";;;;;;;;;"§ 52b erkennt ein angebliches Infix -ad-; es ist wohl eher Assimilation wie in § 52a 2B";;"y";;"19";"2023-05-27 14:34:45";NULL;NULL
"19_1685198085_8";"19_1685198085";"kia puduo iʔioo ukaka";"er ist ein Mörder ";;;;;;;;;"§ 64a";;"y";;"19";"2023-05-27 14:34:45";NULL;NULL
"19_1685198085_9";"19_1685198085";"edipuduo";"muß getötet werden";;;;;;;;;;;"y";;"19";"2023-05-27 14:34:45";NULL;NULL
"19_1685198659_0";"19_1685198659";"kahapudu";;;;"asaŋapuluq";"47";;;;;;;"n";"arch";"19";"2023-05-27 14:44:19";NULL;NULL
"19_1685577350_0";"19_1685577350";"kipapue";"etwas sammeln, einsammeln, versammeln (tr)";"kahapue, kipahapue";;;;;;;;;;"y";;"19";"2023-05-31 23:55:50";NULL;NULL
"19_1685577350_1";"19_1685577350";"kapahanãpũẽãʔã";"etwas (ein) sammeln";;;;;;;;;;;"y";;"19";"2023-05-31 23:55:50";NULL;NULL
"19_1685577350_2";"19_1685577350";"dapahanãpũẽ iʔiʔõ̃nã";"sie (ver)sammeln sich";;;;;;;;;;;"y";;"19";"2023-05-31 23:55:50";NULL;NULL
"19_1685577350_3";"19_1685577350";"nãpãhãnãpũẽ";"sie versammeln sich";;;;;;;;;"112z15";;"y";;"19";"2023-05-31 23:55:50";NULL;NULL
"19_1685577350_4";"19_1685577350";"dahii pahapue";"sie sammeln wieder";;;;;;;;;;;"y";;"19";"2023-05-31 23:55:50";NULL;NULL
"19_1685577350_5";"19_1685577350";"hoo pahapue";"sich versammelt haben";;;;;;;;;;;"y";;"19";"2023-05-31 23:55:50";NULL;NULL
"19_1685577350_6";"19_1685577350";"kidipahapue";"gesammelt werden";;;;;;;;;;;"y";;"19";"2023-05-31 23:55:50";NULL;NULL
"19_1685577350_7";"19_1685577350";"epapuéo";"d zu SammeInde";;;;;;;;;;;"y";;"19";"2023-05-31 23:55:50";NULL;NULL
"19_1685577350_8";"19_1685577350";"edipahapue";"d Gesammelte";;;;;;;;;;;"y";;"19";"2023-05-31 23:55:50";NULL;NULL
"19_1685577931_0";"19_1685577931";"kipũẽʔã";"1. (Wasser) flach, untief, 2. (Wunde)nicht tief sein ";;;;;;;;;;;"y";;"19";"2023-06-01 00:05:31";NULL;NULL
"19_1685578457_0";"19_1685578457";"kipuʔeʔe�?i ";"kastrieren, unfruchtbar machen (eine Frau), sterilisieren";"kabuʔeʔe�?i";;;;;;;;"110z31";;;;"19";"2023-06-01 00:14:17";NULL;NULL
"19_1685578457_1";"19_1685578457";"hoo bupuʔeʔe�?i";"kastrierte bereits";;;;;;;;;;;"y";;"19";"2023-06-01 00:14:17";NULL;NULL
"19_1685578457_2";"19_1685578457";"eabuʔeʔe�?i";"das Unfruchtbarmachen";;;;;;;;;"111z21";;"y";;"19";"2023-06-01 00:14:17";NULL;NULL
"19_1685578457_3";"19_1685578457";"edipuʔeʔe�?i";"der Kastrierte ";;;;;;;;;;;"y";;"19";"2023-06-01 00:14:17";NULL;NULL
"19_1685578457_4";"19_1685578457";"epuʔeʔe�?iyo";"zu Kastrierender";;;;;;;;;;;"y";;"19";"2023-06-01 00:14:17";NULL;NULL
"19_1685944350_0";"19_1685944350";"kaʔahabaria";"eine Schlafstelle benutzen";;;;;;;;;;;"y";;"19";"2023-06-05 05:52:30";NULL;NULL
"19_1685944350_1";"19_1685944350";"kixabari�?aʔa";"als Schlafstelle benutzen";;;;;;;;;;;"y";;"19";"2023-06-05 05:52:30";NULL;NULL
"19_1685944350_2";"19_1685944350";"kidixabari�?a?a";"wird als Schlafstelle benutzt";;;;;;;;;;;"y";;"19";"2023-06-05 05:52:30";NULL;NULL
"19_1685944350_3";"19_1685944350";"edixabari�?aʔa";"das als Schlafstelle Benutzte";;;;;;;;;;;"y";;"19";"2023-06-05 05:52:30";NULL;NULL
"19_1685944842_0";"19_1685944842";"kahadi";"rufen";;;;;;;;;;;"y";;"19";"2023-06-05 06:00:42";NULL;NULL
"19_1685944842_1";"19_1685944842";"kahadia";"wird rufen";;;;;;;;;;;"y";;"19";"2023-06-05 06:00:42";NULL;NULL
"19_1685944842_2";"19_1685944842";"hoo bahadi";"rief";;;;;;;;;;;"y";;"19";"2023-06-05 06:00:42";NULL;NULL
"19_1685944842_3";"19_1685944842";"kahahadi";"wiederholt rufen";;;;;;;;;;;"y";;"19";"2023-06-05 06:00:42";NULL;NULL
"19_1685944842_4";"19_1685944842";"kidahadi";"wird gerufen";;;;;;;;;;;"y";;"19";"2023-06-05 06:00:42";NULL;NULL
"19_1685944842_5";"19_1685944842";"kidahadia";"wird gerufen werden";;;;;;;;;;;"y";;"19";"2023-06-05 06:00:42";NULL;NULL
"19_1685944842_6";"19_1685944842";"kidixoo bahadi";"wurde geruten";;;;;;;;;;;"y";;"19";"2023-06-05 06:00:42";NULL;NULL
"19_1685944842_7";"19_1685944842";"edahadi";"d Gerufene";;;;;;;;;;;"y";;"19";"2023-06-05 06:00:42";NULL;NULL
"19_1685944842_8";"19_1685944842";"edahadia";"der, der gerufen werden wird";;;;;;;;;;;"y";;"19";"2023-06-05 06:00:42";NULL;NULL
"19_1685944842_9";"19_1685944842";"edixoo";"der, der gerufen wurde";;;;;;;;;;;"y";;"19";"2023-06-05 06:00:42";NULL;NULL
"19_1685945070_0";"19_1685945070";"pəhahadia";;"kaʔikahadia, daʔikahadia, ikoʔoixahadia eiʔie";;;;;;;;"§ 29b";;"y";;"19";"2023-06-05 06:04:30";NULL;NULL
"19_1685945405_0";"19_1685945405";"kahadi�?oho�?i";"auswählen";;;;"""""";;"""""";;;;;;;"19";"2023-06-05 11:49:50";NULL;NULL
"19_1685945405_1";"19_1685945405";"kahadioho�?iya";"wird auswählen";;;;"""""";;"""""";;;;;;;"19";"2023-06-05 11:49:50";NULL;NULL
"19_1685945405_2";"19_1685945405";"hoo bahadi�?oho�?i";"wāhlte aus";;;;"""""";;"""""";;;;;;;"19";"2023-06-05 11:49:50";NULL;NULL
"19_1685945405_3";"19_1685945405";"kidahadi�?oho�?i";"ausgewāhlt werden";;;;"""""";;"""""";;;;;;;"19";"2023-06-05 11:49:50";NULL;NULL
"19_1685945405_4";"19_1685945405";"edahadi�?oho�?i";"d Ausgewählte";;;;"""""";;"""""";;;;;;;"19";"2023-06-05 11:49:50";NULL;NULL
"19_1685945557_0";"19_1685945557";"hadixadiuka";"fort sein, abwesend";;;;;;;;;"s kiuka";;"y";;"19";"2023-06-05 06:12:37";NULL;NULL
"19_1685945557_1";"19_1685945557";"kipee ipahadixadiuka";"veranlassen, daß fort sind";;;;;;;;;"127z4";;"y";;"19";"2023-06-05 06:12:37";NULL;NULL
"19_1685945761_0";"19_1685945761";"kahado";"aufstehen, sich erheben";;;;"""""";;"""""";;;;;;;"19";"2023-06-05 11:49:31";NULL;NULL
"19_1685945761_1";"19_1685945761";"kahadəa";"aufstehen werden";;;;"""""";;"""""";;;;;;;"19";"2023-06-05 11:49:31";NULL;NULL
"19_1685945761_2";"19_1685945761";"hoo bahado";"stand auf";;;;"""""";;"""""";;;;;;;"19";"2023-06-05 11:49:31";NULL;NULL
"19_1685945761_3";"19_1685945761";"ʔubahado";"ich stehe auf";;;;"""""";;"""""";;;;;;;"19";"2023-06-05 11:49:31";NULL;NULL
"19_1685945761_4";"19_1685945761";"kahahado";"dabei sein aufzustehen";;;;"""""";;"""""";;;;;;;"19";"2023-06-05 11:49:31";NULL;NULL
"19_1685945761_5";"19_1685945761";"eahado";"das Aufstehen";;;;"""""";;"""""";;;;;;;"19";"2023-06-05 11:49:31";NULL;NULL
"19_1685965663_0";"19_1685965663";"kahadu";"kleinschlagen (Holz), zerkleinern";;;;"""""";;"""""";;;;;;;"19";"2023-06-05 11:52:08";NULL;NULL
"19_1685965663_1";"19_1685965663";"kidahadu";"wird zerkleinert";;;;"""""";;"""""";;;;;;;"19";"2023-06-05 11:52:08";NULL;NULL
"19_1685965663_2";"19_1685965663";"kahadu�?aʔa";"etwas mit etwas zerkleinern";;;;"""""";;"""""";;;;;;;"19";"2023-06-05 11:52:08";NULL;NULL
"19_1685965663_3";"19_1685965663";"eahadu";"Zerkleinernsinstrument";;;;"""""";;"""""";;;;;;;"19";"2023-06-05 11:52:08";NULL;NULL
"19_1685965663_4";"19_1685965663";"edahadu";"d Zerkleinerte";;;;"""""";;"""""";;;;;;;"19";"2023-06-05 11:52:08";NULL;NULL
"19_1685965663_5";"19_1685965663";"edahadu�?aʔa";"das, was zum Zerkleinern benutzt wird (= Zerkleinernsinstrument?)";;;;"""""";;"""""";;;;;;;"19";"2023-06-05 11:52:08";NULL;NULL
"19_1685965853_0";"19_1685965853";"ehadu[a] ";"Besitz, Ding(e)";"eharu[a]";;"anu ?";"11";;;;;;;"y";;"19";"2023-06-05 11:57:11";NULL;NULL
"19_1685965853_1";"19_1685965853";"kaʔahadu";"Besitz haben, besitzen";"kahadu";;;;;;;;;;"y";;"19";"2023-06-05 11:57:11";NULL;NULL
"19_1685965853_2";"19_1685965853";"kaʔahadua";"besitzen werden";;;;;;;;;;;"y";;"19";"2023-06-05 11:57:11";NULL;NULL
"19_1685965853_3";"19_1685965853";"hoo bahadu";"besaß(en) bereits";"hoo baʔahadu";;;;;;;;;;"y";;"19";"2023-06-05 11:57:11";NULL;NULL
"19_1685965853_4";"19_1685965853";"edahadu";"das Besessene";;;;;;;;;;;"y";;"19";"2023-06-05 11:57:11";NULL;NULL
"19_1685966974_0";"19_1685966974";"kahae";"Draht, Strang ";;;;;;;;;"§ 34c";"Hilfszāhlwort";"y";;"19";"2023-06-05 12:09:34";NULL;NULL
"19_1685966974_1";"19_1685966974";"kahae ekĩxĩĩ";"ein Rotan";;;;;;;;;;;"y";;"19";"2023-06-05 12:09:34";NULL;NULL
"19_1685966974_2";"19_1685966974";"ʔarohae";"zwei Strānge";;;;;;;;;;"ohne -ha-?";"y";;"19";"2023-06-05 12:09:34";NULL;NULL
"19_1685967072_0";"19_1685967072";"kahaʔe";"ungezogen, frech";;;;;;;;;;;"y";;"19";"2023-06-05 12:11:12";NULL;NULL
"19_1685967072_1";"19_1685967072";"kahaʔe u-";"schnell mit etwas bei der Hand sein";;;;;;;;;;;"y";;"19";"2023-06-05 12:11:12";NULL;NULL
"19_1685967299_0";"19_1685967299";"kaha�?eaʔaho�?i";"gegen etwas vertsoßen";;;;;;;;;"s kaheaʔa[o]-hoi dgl";;"y";;"19";"2023-06-05 12:14:59";NULL;NULL
"19_1685967582_0";"19_1685967582";"kaha�?ədo";"jubeln";"kabaha�?ədo";;;;;;;;;;"y";;"19";"2023-06-05 12:19:42";NULL;NULL
"19_1685967582_1";"19_1685967582";"eaha�?ədo";"Jubel, das Jubeln";;;;;;;;;;;"y";;"19";"2023-06-05 12:19:42";NULL;NULL
"19_1685968052_0";"19_1685968052";"kixãhãmõ";"fliegen";;;;;;;;;;;"y";;"19";"2023-06-05 12:27:32";NULL;NULL
"19_1685968052_1";"19_1685968052";"hãhãmõ";"fliegeǃ";"ahãmõ";;;;;;;;;;"y";;"19";"2023-06-05 12:27:32";NULL;NULL
"19_1685968052_2";"19_1685968052";"hoo mũhãhãmõ";"flog bereits";;;;;;;;;;;"y";;"19";"2023-06-05 12:27:32";NULL;NULL
"19_1685968052_3";"19_1685968052";"kixãhãmə̃�?ãʔã";"mittels etwas fliegen";;;;;;;;;;;"y";;"19";"2023-06-05 12:27:32";NULL;NULL
"19_1685968052_4";"19_1685968052";"epahãhãmõ";"Flügel";"ehãmõhãmõ";;;;;;;;;;"y";;"19";"2023-06-05 12:27:32";NULL;NULL
"19_1686020319_0";"19_1686020319";"kahãhõ";"ängstlich sein, (sich) fürchten, erschrecken (intr)";;;;;;;;;;;"y";"kahã�?õhõ";"19";"2023-06-06 02:58:39";NULL;NULL
"19_1686020319_1";"19_1686020319";"hoo mãhãhõ";"bereits ängstlich";"hoo mãhã�?õhõ";;;;;;;;;;"y";;"19";"2023-06-06 02:58:39";NULL;NULL
"19_1686020319_2";"19_1686020319";"eahãhõ";"das Ängstlichsein";;;;;;;;;;;"y";;"19";"2023-06-06 02:58:39";NULL;NULL
"19_1686020319_3";"19_1686020319";"kiiʔinahãhõ";"Ehrerbietung zeigen";;;;;;;;;"85z23";;"y";;"19";"2023-06-06 02:58:39";NULL;NULL
"19_1686020319_4";"19_1686020319";"kapa·kẽmãhãhõ";"jmd ängstlich machen";;;;;;;;;;;"y";;"19";"2023-06-06 02:58:39";NULL;NULL
"19_1686020319_5";"19_1686020319";"eahəhəa";"das (Be-)Fürchten";;;;;;;;;;"Oǃ";"y";;"19";"2023-06-06 02:58:39";NULL;NULL
"19_1686020756_0";"19_1686020756";"hãĩxãĩ[nãʔnã]";"wer auch immer, jeder ";"hãĩxãĩxĩ";;;;;;;;"§ 32b";;"y";;"19";"2023-06-06 03:05:56";NULL;NULL
"19_1686020756_1";"19_1686020756";"ahãĩ";"wer auch immer (Sg)";;;;;;;;;;;"y";;"19";"2023-06-06 03:05:56";NULL;NULL
"19_1686020756_2";"19_1686020756";"ahãĩ-ahãĩ";"Pl";;;;;;;;;;;"y";;"19";"2023-06-06 03:05:56";NULL;NULL
"19_1686020827_0";"19_1686020827";"kãhãĩ";;;;;;;;"eãhã�?ĩ";;;;"y";;"19";"2023-06-06 03:07:07";NULL;NULL
"19_1686021003_0";"19_1686021003";"kipahã�?ĩ";"einteilen, verteilen";;;;;;;;;"129z14; 131z13";;"y";;"19";"2023-06-06 03:10:03";NULL;NULL
"19_1686021003_1";"19_1686021003";"eahã�?ĩxa";"Einteilung";"eah·ĩxã";;;;;;;;;;"y";;"19";"2023-06-06 03:10:03";NULL;NULL
"19_1686021370_0";"19_1686021370";"kaʔaha�?�?ida";"schwach (werden)";;;;;;;;;;;"y";;"19";"2023-06-06 03:16:10";NULL;NULL
"19_1686021370_1";"19_1686021370";"ʔoʔo baʔaha�?�?ida";"du wirst schwach";;;;;;;;;;;"y";;"19";"2023-06-06 03:16:10";NULL;NULL
"19_1686021616_0";"19_1686021616";"kaha�?idixi�?aʔa";"donnern, drōhnen";;;;"""""";;"""""";;;;;;;"19";"2023-06-06 03:21:26";NULL;NULL
"19_1686021870_0";"19_1686021870";"kãhã�?ĩʔĩ·ũʔã";;;;;;;;"eũʔã";;;;"y";;"19";"2023-06-06 03:24:30";NULL;NULL
"19_1686022049_0";"19_1686022049";"kahã�?ĩkũ";"vermuten, glauben, für etwas halten";;;;;;;"hĩkũ";;;;"y";;"19";"2023-06-06 03:27:29";NULL;NULL
"19_1686022049_1";"19_1686022049";"mãhã�?ĩkũ";"wahrcheinlich, vermutlich";;;;;;;;;"108z23";;"y";;"19";"2023-06-06 03:27:29";NULL;NULL
"19_1686022354_0";"19_1686022354";"kahakaʔa";"veranlassen, verursachen";;;;;;;;;;;"y";;"19";"2023-06-06 03:32:34";NULL;NULL
"19_1686022354_1";"19_1686022354";"hoo mãhãkaʔa";"veranlaßte bereits";;;;;;;;;;;"y";;"19";"2023-06-06 03:32:34";NULL;NULL
"19_1686022354_2";"19_1686022354";"enãhãkãʔã";"Verursachtes; Anlaß, grund, Veranlassung (also Ursache ǃ?)";"enãhãkãʔã�?ə̃ã";;;;;;;;;;"y";;"19";"2023-06-06 03:32:34";NULL;NULL
"19_1686146628_0";"19_1686146628";"eahãmõ";"das Fliegen";;;;;;;;;;;"y";;"19";"2023-06-07 14:03:48";NULL;NULL
"19_1686146628_1";"19_1686146628";"eahãmə̃ã";"Fliegensort";;;;;;;;;;;"y";;"19";"2023-06-07 14:03:48";NULL;NULL
"19_1686146628_2";"19_1686146628";"ehãmõhãmõ";"Flügel";"epahãhãmõ";;;;;;;;;;"y";;"19";"2023-06-07 14:03:48";NULL;NULL
"19_1686146805_0";"19_1686146805";"pahãnã�?hã�?ĩ";"ein hin und her Treibender";;;;;;;;;"G69";;"y";;"19";"2023-06-07 14:06:45";NULL;NULL
"19_1686146805_1";"19_1686146805";"ipahaanã�?hã�?ĩ";"er treibt hin und her, wird so geworfen";;;;;;;;;;;"y";;"19";"2023-06-07 14:06:45";NULL;NULL
"19_1686147131_0";"19_1686147131";"pahahanãhẽ";"herumliegen, verstreut sein";;;;;;;;;;;"y";;"19";"2023-06-07 14:12:11";NULL;NULL
"19_1686147131_1";"19_1686147131";"hoo apahahanãhẽ";"bereits auseinander gelegt, verstruet, herumliegen";;;;;;;;;;;"y";;"19";"2023-06-07 14:12:11";NULL;NULL
"19_1686147474_0";"19_1686147474";"ki kahanã�?ĩʔĩã";"sie, die einem Dorfverband angehören";;;;;;;;;"89z3";;"y";;"19";"2023-06-07 14:17:54";NULL;NULL
"19_1686148004_0";"19_1686148004";"kahanãnũ";"zerkleinern, spalten (Holz)";"kamahanãnũ";;;;;;;;"§ 42";;"y";;"19";"2023-06-07 14:26:44";NULL;NULL
"19_1686148004_1";"19_1686148004";"ʔua  kahanãnũ (iʔioo) ukuo ";"ich spalte Holz";;;;;;;;;;;"y";;"19";"2023-06-07 14:26:44";NULL;NULL
"19_1686148004_2";"19_1686148004";"eahanã�?nũ";"das Spalten";;;;;;;;;"G7";;"y";;"19";"2023-06-07 14:26:44";NULL;NULL
"19_1686148004_3";"19_1686148004";"ixa�?nãnũ�?ahai";"an unseren Spaltplatz";;;;;;;;;;;"y";;"19";"2023-06-07 14:26:44";NULL;NULL
"19_1686148231_0";"19_1686148231";"kahanũnũ";"zerkleinern";;;;;;;;;;;"y";;"19";"2023-06-07 14:30:31";NULL;NULL
"19_1686148367_0";"19_1686148367";"ixao";"am Strand";;;;;;;;;;;"y";;"19";"2023-06-07 14:32:47";NULL;NULL
"19_1686148471_0";"19_1686148471";"kipahao";"Schreien";;;;;;;;;"s hau³";;"y";;"19";"2023-06-07 14:34:31";NULL;NULL
"19_1686148682_0";"19_1686148682";"kipaha�?oa";"einander zürnen";;;;;;;;;;;"y";;"19";"2023-06-07 14:38:02";NULL;NULL
"19_1686148682_1";"19_1686148682";"ʔamũhõnãʔã epaha�?oa ukaka eʔana";"groß ist der zorn jenes Menschen";;;;;;;;;;;"y";;"19";"2023-06-07 14:38:02";NULL;NULL
"19_1686148682_2";"19_1686148682";"kaha�?oaʔa";"zürnen";;;;;;;;;"s ahaoa";;"y";;"19";"2023-06-07 14:38:02";NULL;NULL
"19_1686148682_3";"19_1686148682";"kaʔitaha�?oaʔa";"zürnen";;;;;;;;;;;"y";;"19";"2023-06-07 14:38:02";NULL;NULL
"8_1683686285_0";"8_1683686285";"ki[ke]ke�?ʔe�?i ";"stampfen (Reis) ";;;;;;;;;;;;;"8";"2023-05-10 02:38:05";NULL;NULL
"8_1683686285_1";"8_1683686285";"eeke�?ʔe�?i";"Stampfer, Stößel für Nahrungsmörser";"epakekeʔe�?i ";;;;;;;;;"ML alu";"y";;"8";"2023-05-10 02:38:05";NULL;NULL
"8_1683687382_0";"8_1683687382";"ekẽ?ẽpã-ekẽʔẽpã";"sämtliche Vögel ";;;;;;;;;"§ 2d; dort Oǃ ";;;;"8";"2023-05-10 02:56:22";NULL;NULL
"8_1683687872_0";"8_1683687872";"kikeʔəa";"untergehen, (ver) sinken";;;;;;;;;;;;;"8";"2023-05-10 03:04:32";NULL;NULL
"8_1683687872_1";"8_1683687872";"edohəao hoo bukeʔəa";"dieses Boot ist gesunken";;;;;;;;;;;"y";;"8";"2023-05-10 03:04:32";NULL;NULL
"8_1683688104_0";"8_1683688104";"ekehe pakoheda ";"ein pakoheda-Beil (das man angelblich bei Chinesen eingetauscht hat)";;;;;;;;;"128z27";;"y";;"8";"2023-05-10 03:08:24";NULL;NULL
"8_1683689229_0";"8_1683689229";"kikehe�?upa";"sich verschlucken ";;;;;;;;;;;;;"8";"2023-05-10 03:27:09";NULL;NULL
"8_1683689522_0";"8_1683689522";"kipaʔakehə�?a?a";"etwas nicht wollen, etwas verweigern";;;;;;;;;"s keho²";;"y";;"8";"2023-05-10 03:32:02";NULL;NULL
"8_1683689739_0";"8_1683689739";"kikehəʔəa ";"blau (wie eine Leiche)";;;;;;;;;"1o5z35";;;;"8";"2023-05-10 03:35:39";NULL;NULL
"8_1683689739_1";"8_1683689739";"kaʔikoko kikehə�?ʔəa";"braun, dunkelrot";;;;;;;;;;;"y";;"8";"2023-05-10 03:35:39";NULL;NULL
"8_1683690280_0";"8_1683690280";"kikeho";"durchbohren, nähen ";"kadeho";;;;;;;;;;;;"8";"2023-05-10 03:44:40";NULL;NULL
"8_1683690280_1";"8_1683690280";"kidikeho";"durchbohrt werden";;;;;;;;;;;;;"8";"2023-05-10 03:44:40";NULL;NULL
"8_1683690280_2";"8_1683690280";"edikeho";"Durchbohrtes";;;;;;;;;;;;;"8";"2023-05-10 03:44:40";NULL;NULL
"8_1683690280_3";"8_1683690280";"ekehoho";"zu Durchbohrendes";;;;;;;;;;;;;"8";"2023-05-10 03:44:40";NULL;NULL
"8_1683690280_4";"8_1683690280";"eekeho";"Durchbohrensmittel, Nadel (aus den Knochen des Kugelfisches)";"euku�?i ";;;;;;;;;;;;"8";"2023-05-10 03:44:40";NULL;NULL
"8_1683690280_5";"8_1683690280";"eadeho";"das Durchbohren";"eadede�?həa";;;;;;;;;;"y";;"8";"2023-05-10 03:44:40";NULL;NULL
"8_1683690557_0";"8_1683690557";"kipakehõaʔa";"etwas vorenthalten, etwas zurück (be) halten ";;;;;;;;;;;"y";;"8";"2023-05-10 03:49:17";NULL;NULL
"8_1683691021_0";"8_1683691021";"kaʔakẽhõ";"geizig sein";;;;;;;;;;;;;"8";"2023-05-10 03:57:01";NULL;NULL
"8_1683691021_1";"8_1683691021";"hoo mãʔãkẽhõ";"war bereits geizig";;;;;;;;;;;;;"8";"2023-05-10 03:57:01";NULL;NULL
"8_1683691021_2";"8_1683691021";"eaʔakẽhõ";"der Geiz";;;;;;;;;;;;;"8";"2023-05-10 03:57:01";NULL;NULL
"8_1683691021_3";"8_1683691021";"kapaʔakẽhõ�?ãʔã";"etwas vorenthalten, von etwas abhalten";"kipakeho�?aʔaʔ";;;;;;;;;;"y";;"8";"2023-05-10 03:57:01";NULL;NULL
"8_1683691416_0";"8_1683691416";"kabakei";"laß uns fangen ǃ";;;;"""""";;"""""";;;;;;;"8";"2023-05-16 05:49:13";NULL;NULL
"8_1683691416_1";"8_1683691416";"kidikei";"ergriffen werden";;;;"""""";;"""""";;;;;;;"8";"2023-05-16 05:49:13";NULL;NULL
"8_1683691792_0";"8_1683691792";"kikeke";"etwas (mit einem Tau) hinablassen";;;;"""""";;"""""";;;;;;;"8";"2023-05-16 05:49:32";NULL;NULL
"8_1683691792_1";"8_1683691792";"eekeke";"(Hinablassensmittel =) Tau";;;;"""""";;"""""";;;"G74";;;;"8";"2023-05-16 05:49:32";NULL;NULL
"8_1683692119_0";"8_1683692119";"kapakekedia�?ʔa�?o iʔioo ";"sich abwechselnd zu jmd begeben, abwechselnd besuchen";;;;"""""";;"""""";;;;;;;"8";"2023-05-16 05:49:46";NULL;NULL
"8_1683692290_0";"8_1683692290";"kikekedo�?ʔo�?i";"Ton formen";;;;"""""";;"""""";;;;;;;"8";"2023-05-16 05:49:57";NULL;NULL
"8_1683692914_0";"8_1683692914";"kikeke�?ʔe�?i";"stampfen ";"kadeke�?ʔe�?i u-";;;"""""";;"""""";;;;;;;"8";"2023-05-16 05:50:17";NULL;NULL
"8_1683692914_1";"8_1683692914";"kabadekeʔe�?i";"sie stampft";;;;"""""";;"""""";;;;;;;"8";"2023-05-16 05:50:17";NULL;NULL
"8_1683692914_2";"8_1683692914";"kidikekeʔe�?i";"gestampft werden ";;;;"""""";;"""""";;;;;;;"8";"2023-05-16 05:50:17";NULL;NULL
"8_1683692914_3";"8_1683692914";"edikekeʔe�?i";"d Gestampfte";;;;"""""";;"""""";;;;;;;"8";"2023-05-16 05:50:17";NULL;NULL
"8_1683692914_4";"8_1683692914";"epakekeʔe�?i";"Stampfer, Stooßel";"eeke?e�?i";;;"""""";;"""""";;;;;;;"8";"2023-05-16 05:50:17";NULL;NULL
"8_1683692914_5";"8_1683692914";"eadekeʔe�?i";"das Stampfen";"eareke?e�?i";;;"""""";;"""""";;;;;;;"8";"2023-05-16 05:50:17";NULL;NULL
"8_1683692914_6";"8_1683692914";"eareke?e�?iya";"Stampfplatz, Mahlstein (Unterlage)";"eadekeʔe�?�?iya";;;"""""";;"""""";;;;;;;"8";"2023-05-16 05:50:17";NULL;NULL
"8_1683692914_7";"8_1683692914";"ekekeKe�?iyo";"d zu Stampfende";;;;"""""";;"""""";;;;;;;"8";"2023-05-16 05:50:17";NULL;NULL
"8_1683866819_0";"8_1683866819";"edakekenadoa ukaka";"es wurde von Leuten veranlaßt";;;;"""""";;"""""";;;"112z2";"?";;;"8";"2023-05-16 05:50:35";NULL;NULL
"8_1683868900_0";"8_1683868900";"kikekeo�?ho�?i ";"jmd von hinten packen";;;;"""""";;"""""";;;;;;;"8";"2023-05-16 05:50:48";NULL;NULL
"8_1683869080_0";"8_1683869080";"kanẽkõ";;;;;"""""";;"""""";;;"s nẽkõ";;;;"8";"2023-05-16 05:51:00";NULL;NULL
"8_1683878284_0";"8_1683878284";"eademãhãʔã";"das Zãhlen";;;;"""""";;"""""";;;;;;;"8";"2023-05-16 05:52:47";NULL;NULL
"8_1683878980_0";"8_1683878980";"kapakẽmãhãhõ";"jmd ãngstlich machen, ãngstigen";;;;"""""";;"""""";;;;;;;"8";"2023-05-16 05:53:11";NULL;NULL
